
natural spline
             x          Natural CS          N_Error(%) 
       3.310000       67.6583000000        0.0000000000
       3.320000       67.9472000000        0.0000000000
       3.330000       68.2367000000        0.0000000000
       3.340000       68.5268000000        0.0000000000
       3.350000       68.8175000000        0.0000000000
       3.360000       69.1088000000        0.0000000000
       3.370000       69.4007000000        0.0000000000
       3.380000       69.6932000000        0.0000000000
       3.390000       69.9863000000        0.0000000000
       3.400000       70.2800000000        0.0000000000
       3.410000       70.5743000000        0.0000000000
       3.420000       70.8692000000        0.0000000000
       3.430000       71.1647000000        0.0000000000
       3.440000       71.4608000000        0.0000000000
       3.450000       71.7575000000        0.0000000000
       3.460000       72.0548000000        0.0000000000
       3.470000       72.3527000000        0.0000000000
       3.480000       72.6512000000        0.0000000000
       3.490000       72.9503000000        0.0000000000
       3.500000       73.2500000000        0.0000000000
       3.510000       73.5503000000        0.0000000000
       3.520000       73.8512000000        0.0000000000
       3.530000       74.1527000000        0.0000000000
       3.540000       74.4548000000        0.0000000000
       3.550000       74.7575000000        0.0000000000
       3.560000       75.0608000000        0.0000000000
       3.570000       75.3647000000        0.0000000000
       3.580000       75.6692000000        0.0000000000
       3.590000       75.9743000000        0.0000000000
       3.600000       76.2800000000        0.0000000000
       3.610000       76.5863000000        0.0000000000
       3.620000       76.8932000000        0.0000000000
       3.630000       77.2007000000        0.0000000000
       3.640000       77.5088000000        0.0000000000
       3.650000       77.8175000000        0.0000000000
       3.660000       78.1268000000        0.0000000000
       3.670000       78.4367000000        0.0000000000
       3.680000       78.7472000000        0.0000000000
       3.690000       79.0583000000        0.0000000000
       3.700000       79.3700000000        0.0000000000
       3.710000       79.6823000000        0.0000000000
       3.720000       79.9952000000        0.0000000000
       3.730000       80.3087000000        0.0000000000
       3.740000       80.6228000000        0.0000000000
       3.750000       80.9375000000        0.0000000000
       3.760000       81.2528000000        0.0000000000
       3.770000       81.5687000000        0.0000000000
       3.780000       81.8852000000        0.0000000000
       3.790000       82.2023000000        0.0000000000
       3.800000       82.5200000000        0.0000000000
       3.810000       82.8383000000        0.0000000000
       3.820000       83.1572000000        0.0000000000
       3.830000       83.4767000000        0.0000000000
       3.840000       83.7968000000        0.0000000000
       3.850000       84.1175000000        0.0000000000
       3.860000       84.4388000000        0.0000000000
       3.870000       84.7607000000        0.0000000000
       3.880000       85.0832000000        0.0000000000
       3.890000       85.4063000000        0.0000000000
       3.900000       85.7300000000        0.0000000000
       3.910000       86.0543000000        0.0000000000
       3.920000       86.3792000000        0.0000000000
       3.930000       86.7047000000        0.0000000000
       3.940000       87.0308000000        0.0000000000
       3.950000       87.3575000000        0.0000000000
       3.960000       87.6848000000        0.0000000000
       3.970000       88.0127000000        0.0000000000
       3.980000       88.3412000000        0.0000000000
       3.990000       88.6703000000        0.0000000000
       4.000000       89.0000000000        0.0000000000
       4.010000       89.3303000000        0.0000000000
       4.020000       89.6612000000        0.0000000000
       4.030000       89.9927000000        0.0000000000
       4.040000       90.3248000000        0.0000000000
       4.050000       90.6575000000        0.0000000000
       4.060000       90.9908000000        0.0000000000
       4.070000       91.3247000000        0.0000000000
       4.080000       91.6592000000        0.0000000000
       4.090000       91.9943000000        0.0000000000
       4.100000       92.3300000000        0.0000000000
       4.110000       92.6663000000        0.0000000000
       4.120000       93.0032000000        0.0000000000
       4.130000       93.3407000000        0.0000000000
       4.140000       93.6788000000        0.0000000000
       4.150000       94.0175000000        0.0000000000
       4.160000       94.3568000000        0.0000000000
       4.170000       94.6967000000        0.0000000000
       4.180000       95.0372000000        0.0000000000
       4.190000       95.3783000000        0.0000000000
       4.200000       95.7200000000        0.0000000000
       4.210000       96.0623000000        0.0000000000
       4.220000       96.4052000000        0.0000000000
       4.230000       96.7487000000        0.0000000000
       4.240000       97.0928000000        0.0000000000
       4.250000       97.4375000000        0.0000000000
       4.260000       97.7828000000        0.0000000000
       4.270000       98.1287000000        0.0000000000
       4.280000       98.4752000000        0.0000000000
       4.290000       98.8223000000        0.0000000000
       4.300000       99.1700000000        0.0000000000
       4.310000       99.5183000000        0.0000000000
       4.320000       99.8672000000        0.0000000000
       4.330000      100.2167000000        0.0000000000
       4.340000      100.5668000000        0.0000000000
       4.350000      100.9175000000        0.0000000000
       4.360000      101.2688000000        0.0000000000
       4.370000      101.6207000000        0.0000000000
       4.380000      101.9732000000        0.0000000000
       4.390000      102.3263000000        0.0000000000
       4.400000      102.6800000000        0.0000000000
       4.410000      103.0343000000        0.0000000000
       4.420000      103.3892000000        0.0000000000
       4.430000      103.7447000000        0.0000000000
       4.440000      104.1008000000        0.0000000000
       4.450000      104.4575000000        0.0000000000
       4.460000      104.8148000000        0.0000000000
       4.470000      105.1727000000        0.0000000000
       4.480000      105.5312000000        0.0000000000
       4.490000      105.8903000000        0.0000000000
       4.500000      106.2500000000        0.0000000000
       4.510000      106.6103000000        0.0000000000
       4.520000      106.9712000000        0.0000000000
       4.530000      107.3327000000        0.0000000000
       4.540000      107.6948000000        0.0000000000
       4.550000      108.0575000000        0.0000000000
       4.560000      108.4208000000        0.0000000000
       4.570000      108.7847000000        0.0000000000
       4.580000      109.1492000000        0.0000000000
       4.590000      109.5143000000        0.0000000000
       4.600000      109.8800000000        0.0000000000
       4.610000      110.2463000000        0.0000000000
       4.620000      110.6132000000        0.0000000000
       4.630000      110.9807000000        0.0000000000
       4.640000      111.3488000000        0.0000000000
       4.650000      111.7175000000        0.0000000000
       4.660000      112.0868000000        0.0000000000
       4.670000      112.4567000000        0.0000000000
       4.680000      112.8272000000        0.0000000000
       4.690000      113.1983000000        0.0000000000
       4.700000      113.5700000000        0.0000000000
       4.710000      113.9423000000        0.0000000000
       4.720000      114.3152000000        0.0000000000
       4.730000      114.6887000000        0.0000000000
       4.740000      115.0628000000        0.0000000000
       4.750000      115.4375000000        0.0000000000
       4.760000      115.8128000000        0.0000000000
       4.770000      116.1887000000        0.0000000000
       4.780000      116.5652000000        0.0000000000
       4.790000      116.9423000000        0.0000000000
       4.800000      117.3200000000        0.0000000000
       4.810000      117.6983000000        0.0000000000
       4.820000      118.0772000000        0.0000000000
       4.830000      118.4567000000        0.0000000000
       4.840000      118.8368000000        0.0000000000
       4.850000      119.2175000000        0.0000000000
       4.860000      119.5988000000        0.0000000000
       4.870000      119.9807000000        0.0000000000
       4.880000      120.3632000000        0.0000000000
       4.890000      120.7463000000        0.0000000000
       4.900000      121.1300000000        0.0000000000
       4.910000      121.5143000000        0.0000000000
       4.920000      121.8992000000        0.0000000000
       4.930000      122.2847000000        0.0000000000
       4.940000      122.6708000000        0.0000000000
       4.950000      123.0575000000        0.0000000000
       4.960000      123.4448000000        0.0000000000
       4.970000      123.8327000000        0.0000000000
       4.980000      124.2212000000        0.0000000000
       4.990000      124.6103000000        0.0000000000
       5.000000      125.0000000000        0.0000000000
       5.010000      125.3903000000        0.0000000000
       5.020000      125.7812000000        0.0000000000
       5.030000      126.1727000000        0.0000000000
       5.040000      126.5648000000        0.0000000000
       5.050000      126.9575000000        0.0000000000
       5.060000      127.3508000000        0.0000000000
       5.070000      127.7447000000        0.0000000000
       5.080000      128.1392000000        0.0000000000
       5.090000      128.5343000000        0.0000000000
       5.100000      128.9300000000        0.0000000000
       5.110000      129.3263000000        0.0000000000
       5.120000      129.7232000000        0.0000000000
       5.130000      130.1207000000        0.0000000000
       5.140000      130.5188000000        0.0000000000
       5.150000      130.9175000000        0.0000000000
       5.160000      131.3168000000        0.0000000000
       5.170000      131.7167000000        0.0000000000
       5.180000      132.1172000000        0.0000000000
       5.190000      132.5183000000        0.0000000000
       5.200000      132.9200000000        0.0000000000
       5.210000      133.3223000000        0.0000000000
       5.220000      133.7252000000        0.0000000000
       5.230000      134.1287000000        0.0000000000
       5.240000      134.5328000000        0.0000000000
       5.250000      134.9375000000        0.0000000000
       5.260000      135.3428000000        0.0000000000
       5.270000      135.7487000000        0.0000000000
       5.280000      136.1552000000        0.0000000000
       5.290000      136.5623000000        0.0000000000
       5.300000      136.9700000000        0.0000000000
