
natural spline
             x          Natural CS          N_Error(%) 
       3.780000       43.1919971268        1.4242377542
       3.790000       43.6268676751        1.4224668002
       3.800000       44.0665927571        1.4196306953
       3.810000       44.5112233102        1.4157460529
       3.820000       44.9608102720        1.4108304311
       3.830000       45.4154045800        1.4049022894
       3.840000       45.8750571718        1.3979809467
       3.850000       46.3398189848        1.3900865402
       3.860000       46.8097409566        1.3812399853
       3.870000       47.2848740247        1.3714629368
       3.880000       47.7652691267        1.3607777508
       3.890000       48.2509772000        1.3492074478
       3.900000       48.7420491822        1.3367756767
       3.910000       49.2385360109        1.3235066798
       3.920000       49.7404886235        1.3094252591
       3.930000       50.2479579575        1.2945567422
       3.940000       50.7609949506        1.2789269511
       3.950000       51.2796505402        1.2625621702
       3.960000       51.8039756639        1.2454891159
       3.970000       52.3340212592        1.2277349072
       3.980000       52.8698382635        1.2093270364
       3.990000       53.4114776145        1.1902933414
       4.000000       53.9589902497        1.1706619786
       4.010000       54.5124271065        1.1504613960
       4.020000       55.0718391226        1.1297203078
       4.030000       55.6372772354        1.1084676694
       4.040000       56.2087923825        1.0867326533
       4.050000       56.7864355014        1.0645446253
       4.060000       57.3702575296        1.0419331219
       4.070000       57.9603094047        1.0189278282
       4.080000       58.5566420641        0.9955585563
       4.090000       59.1593064455        0.9718552245
       4.100000       59.7683534863        0.9478478375
       4.110000       60.3838341240        0.9235664660
       4.120000       61.0057992962        0.8990412290
       4.130000       61.6342999404        0.8743022743
       4.140000       62.2693869942        0.8493797614
       4.150000       62.9111113951        0.8243038443
       4.160000       63.5595240805        0.7991046547
       4.170000       64.2146759880        0.7738122860
       4.180000       64.8766180552        0.7484567778
       4.190000       65.5454012196        0.7230681010
       4.200000       66.2210764187        0.6976761429
       4.210000       66.9036945900        0.6723106938
       4.220000       67.5933066710        0.6470014332
       4.230000       68.2899635993        0.6217779165
       4.240000       68.9937163125        0.5966695630
       4.250000       69.7046157479        0.5717056435
       4.260000       70.4227128433        0.5469152683
       4.270000       71.1480585360        0.5223273769
       4.280000       71.8807037636        0.4979707262
       4.290000       72.6206994637        0.4738738808
       4.300000       73.3680965737        0.4500652027
       4.310000       74.1229460312        0.4265728418
       4.320000       74.8852987738        0.4034247268
       4.330000       75.6552057389        0.3806485562
       4.340000       76.4327178640        0.3582717900
       4.350000       77.2178860868        0.3363216417
       4.360000       78.0107613447        0.3148250702
       4.370000       78.8113945752        0.2938087729
       4.380000       79.6198367160        0.2732991781
       4.390000       80.4361387044        0.2533224389
       4.400000       81.2603514781        0.2339044261
       4.410000       82.0925259745        0.2150707227
       4.420000       82.9327131312        0.1968466177
       4.430000       83.7809638857        0.1792571007
       4.440000       84.6373291756        0.1623268568
       4.450000       85.5018599384        0.1460802616
       4.460000       86.3746071115        0.1305413764
       4.470000       87.2556216326        0.1157339440
       4.480000       88.1449544391        0.1016813843
       4.490000       89.0426564686        0.0884067907
       4.500000       89.9487786585        0.0759329263
       4.510000       90.8633719466        0.0642822206
       4.520000       91.7864872701        0.0534767662
       4.530000       92.7181755668        0.0435383159
       4.540000       93.6584877740        0.0344882799
       4.550000       94.6074748294        0.0263477237
       4.560000       95.5651876705        0.0191373652
       4.570000       96.5316772347        0.0128775729
       4.580000       97.5069944597        0.0075883642
       4.590000       98.4911902829        0.0032894033
       4.600000       99.4843156419        0.0000000000
       4.610000      100.4864507467        0.0022900231
       4.620000      101.4977928972        0.0037054077
       4.630000      102.5185686661        0.0043940855
       4.640000      103.5490046259        0.0044976309
       4.650000      104.5893273489        0.0041514294
       4.660000      105.6397634078        0.0034848426
       4.670000      106.7005393751        0.0026213700
       4.680000      107.7718818232        0.0016788073
       4.690000      108.8540173247        0.0007694009
       4.700000      109.9471724521        0.0000000000
       4.710000      111.0515495463        0.0005496151
       4.720000      112.1672540219        0.0008903106
       4.730000      113.2943670619        0.0010550164
       4.740000      114.4329698494        0.0010764533
       4.750000      115.5831435673        0.0009871237
       4.760000      116.7449693986        0.0008193008
       4.770000      117.9185285264        0.0006050193
       4.780000      119.1039021337        0.0003760661
       4.790000      120.3011714035        0.0001639713
       4.800000      121.5104175187        0.0000000000
       4.810000      122.7317319767        0.0000932599
       4.820000      123.9652475317        0.0001264484
       4.830000      125.2111072522        0.0001170803
       4.840000      126.4694542067        0.0000810288
       4.850000      127.7404314638        0.0000325799
       4.860000      129.0241820919        0.0000155130
       4.870000      130.3208491595        0.0000519770
       4.880000      131.6305757352        0.0000669681
       4.890000      132.9535048875        0.0000520210
       4.900000      134.2897796849        0.0000000000
       4.910000      135.6395383417        0.0000913697
       4.920000      137.0028996560        0.0002090979
       4.930000      138.3799775717        0.0003361998
       4.940000      139.7708860325        0.0004553705
       4.950000      141.1757389823        0.0005490073
       4.960000      142.5946503651        0.0005992323
       4.970000      144.0277341246        0.0005879136
       4.980000      145.4751042048        0.0004966862
       4.990000      146.9368745495        0.0003069721
       5.000000      148.4131591026        0.0000000000
       5.010000      149.9040943615        0.0004281303
       5.020000      151.4099070378        0.0009224914
       5.030000      152.9308463967        0.0014165018
       5.040000      154.4671617035        0.0018471691
       5.050000      156.0191022233        0.0021549865
       5.060000      157.5869172214        0.0022838316
       5.070000      159.1708559629        0.0021808670
       5.080000      160.7711677130        0.0017964438
       5.090000      162.3881017369        0.0010840064
       5.100000      164.0219072999        0.0000000000
       5.110000      165.6727631730        0.0014536694
       5.120000      167.3405661513        0.0031054584
       5.130000      169.0251425357        0.0047477385
       5.140000      170.7263186271        0.0061800418
       5.150000      172.4439207265        0.0072088977
       5.160000      174.1777751348        0.0076476739
       5.170000      175.9277081528        0.0073164202
       5.180000      177.6935460816        0.0060417146
       5.190000      179.4751152221        0.0036565126
       5.200000      181.2722418752        0.0000000000
       5.210000      183.0848462758        0.0050312490
       5.220000      184.9132243947        0.0113335866
       5.230000      186.7577661368        0.0187573518
       5.240000      188.6188614069        0.0271590454
       5.250000      190.4969001096        0.0364011688
       5.260000      192.3922721499        0.0463520657
       5.270000      194.3053674326        0.0568857677
       5.280000      196.2365758624        0.0678818424
       5.290000      198.1862873441        0.0792252453
       5.300000      200.1548917826        0.0908061739
       5.310000      202.1427790827        0.1025199265
       5.320000      204.1503391491        0.1142667619
       5.330000      206.1779618866        0.1259517638
       5.340000      208.2260372001        0.1374847071
       5.350000      210.2949549943        0.1487799272
       5.360000      212.3851051741        0.1597561927
       5.370000      214.4968776443        0.1703365798
       5.380000      216.6306623096        0.1804483501
       5.390000      218.7868490748        0.1900228311
       5.400000      220.9658278448        0.1989952988
       5.410000      223.1679885243        0.2073048629
       5.420000      225.3937210183        0.2148943552
       5.430000      227.6434152313        0.2217102194
       5.440000      229.9174610683        0.2277024043
       5.450000      232.2162484341        0.2328242584
       5.460000      234.5401672335        0.2370324274
       5.470000      236.8896073712        0.2402867543
       5.480000      239.2649587520        0.2425501807
       5.490000      241.6666112808        0.2437886512
       5.500000      244.0949548624        0.2439710195
       5.510000      246.5503794015        0.2430689567
       5.520000      249.0332748031        0.2410568618
       5.530000      251.5440309717        0.2379117740
       5.540000      254.0830378124        0.2336132872
       5.550000      256.6506852298        0.2281434660
       5.560000      259.2473631287        0.2214867647
       5.570000      261.8734614140        0.2136299467
       5.580000      264.5293699905        0.2045620066
       5.590000      267.2154787630        0.1942740944
       5.600000      269.9321776362        0.1827594408
       5.610000      272.6798565151        0.1700132842
       5.620000      275.4589053042        0.1560328004
       5.630000      278.2697139086        0.1408170324
       5.640000      281.1126722329        0.1243668235
       5.650000      283.9881701820        0.1066847508
       5.660000      286.8965976607        0.0877750607
       5.670000      289.8383445737        0.0676436061
       5.680000      292.8138008259        0.0462977848
       5.690000      295.8233563221        0.0237464796
       5.700000      298.8674009671        0.0000000000
       5.710000      301.9462561494        0.0249072781
       5.720000      305.0599691925        0.0508506829
       5.730000      308.2085189037        0.0776864937
       5.740000      311.3918840903        0.1052750162
       5.750000      314.6100435596        0.1334805031
       5.760000      317.8629761187        0.1621710764
       5.770000      321.1506605750        0.1912186508
       5.780000      324.4730757356        0.2204988583
       5.790000      327.8302004080        0.2498909741
       5.800000      331.2220133993        0.2792778440
       5.810000      334.6484935169        0.3085458126
       5.820000      338.1096195678        0.3375846530
       5.830000      341.6053703596        0.3662874974
       5.840000      345.1357246993        0.3945507696
       5.850000      348.7006613943        0.4222741174
       5.860000      352.3001592518        0.4493603474
       5.870000      355.9341970790        0.4757153599
       5.880000      359.6027536833        0.5012480857
       5.890000      363.3058078720        0.5258704236
       5.900000      367.0433384522        0.5494971786
       5.910000      370.8153242312        0.5720460022
       5.920000      374.6217440163        0.5934373324
       5.930000      378.4625766148        0.6135943357
       5.940000      382.3378008340        0.6324428498
       5.950000      386.2473954809        0.6499113274
       5.960000      390.1913393631        0.6659307804
       5.970000      394.1696112877        0.6804347259
       5.980000      398.1821900619        0.6933591326
       5.990000      402.2290544931        0.7046423681
       6.000000      406.3101833884        0.7142251476
       6.010000      410.4255555553        0.7220504828
       6.020000      414.5751498008        0.7280636324
       6.030000      418.7589449324        0.7322120528
       6.040000      422.9769197572        0.7344453502
       6.050000      427.2290530825        0.7347152332
       6.060000      431.5153237155        0.7329754664
       6.070000      435.8357104637        0.7291818247
       6.080000      440.1901921341        0.7232920487
       6.090000      444.5787475341        0.7152658001
       6.100000      449.0013554709        0.7050646191
       6.110000      453.4579947518        0.6926518816
       6.120000      457.9486441841        0.6779927574
       6.130000      462.4732825750        0.6610541692
       6.140000      467.0318887317        0.6418047526
       6.150000      471.6244414616        0.6202148163
       6.160000      476.2509195719        0.5962563032
       6.170000      480.9113018699        0.5699027525
       6.180000      485.6055671628        0.5411292622
       6.190000      490.3336942579        0.5099124523
       6.200000      495.0956619624        0.4762304284
       6.210000      499.8914490837        0.4400627467
       6.220000      504.7210344290        0.4013903791
       6.230000      509.5843968055        0.3601956787
       6.240000      514.4815150205        0.3164623464
       6.250000      519.4123678812        0.2701753984
       6.260000      524.3769341950        0.2213211331
       6.270000      529.3751927691        0.1698871000
       6.280000      534.4071224108        0.1158620681
       6.290000      539.4727019273        0.0592359957
       6.300000      544.5719101259        0.0000000000
       6.310000      549.7061703353        0.0615910531
       6.320000      554.8826839708        0.1242516267
       6.330000      560.1100969690        0.1864892787
       6.340000      565.3970552664        0.2468710694
       6.350000      570.7522047998        0.3040220751
       6.360000      576.1841915059        0.3566239311
       6.370000      581.7016613213        0.4034134042
       6.380000      587.3132601825        0.4431809935
       6.390000      593.0276340264        0.4747695600
       6.400000      598.8534287896        0.4970729829
       6.410000      604.7992904086        0.5090348443
       6.420000      610.8738648202        0.5096471391
       6.430000      617.0857979611        0.4979490128
       6.440000      623.4437357678        0.4730255234
       6.450000      629.9563241770        0.4340064303
       6.460000      636.6322091255        0.3800650062
       6.470000      643.4800365498        0.3104168752
       6.480000      650.5084523866        0.2243188739
       6.490000      657.7261025725        0.1210679358
       6.500000      665.1416330443        0.0000000000
       6.510000      672.7467024683        0.1369825379
       6.520000      680.4650204295        0.2780275840
       6.530000      688.2033092429        0.4092654028
       6.540000      695.8682912233        0.5173743505
       6.550000      703.3666886854        0.5895672819
       6.560000      710.6052239442        0.6135782280
       6.570000      717.4906193144        0.5776493387
       6.580000      723.9295971108        0.4705180861
       6.590000      729.8288796484        0.2814047242
       6.600000      735.0951892420        0.0000000000
       6.610000      739.6532136634        0.3811272422
       6.620000      743.4995025134        0.8594755300
       6.630000      746.6485708497        1.4302118534
       6.640000      749.1149337300        2.0886372850
       6.650000      750.9131062123        2.8301841277
       6.660000      752.0576033541        3.6504131143
       6.670000      752.5629402134        4.5450106579
       6.680000      752.4436318479        5.5097861531
       6.690000      751.7141933153        6.5406693261
       6.700000      750.3891396735        7.6337076339
       6.710000      748.4829859802        8.7850637111
       6.720000      746.0102472931        9.9910128636
       6.730000      742.9854386702       11.2479406089
       6.740000      739.4230751691       12.5523402615
       6.750000      735.3376718475       13.9008105634
       6.760000      730.7437437634       15.2900533581
       6.770000      725.6558059745       16.7168713087
       6.780000      720.0883735384       18.1781656576
       6.790000      714.0559615131       19.6709340284
       6.800000      707.5730849563       21.1922682692
       6.810000      700.6542589258       22.7393523357
       6.820000      693.3139984793       24.3094602151
       6.830000      685.5668186746       25.8999538876
       6.840000      677.4272345694       27.5082813279
       6.850000      668.9097612217       29.1319745432
       6.860000      660.0289136891       30.7686476494
       6.870000      650.7992070294       32.4159949830
       6.880000      641.2351563004       34.0717892493
       6.890000      631.3512765599       35.7338797059
       6.900000      621.1620828656       37.4001903811
       6.910000      610.6820902753       39.0687183254
       6.920000      599.9258138469       40.7375318984
       6.930000      588.9077686379       42.4047690867
       6.940000      577.6424697064       44.0686358554
       6.950000      566.1444321099       45.7274045311
       6.960000      554.4281709063       47.3794122164
       6.970000      542.5082011535       49.0230592346
       6.980000      530.3990379090       50.6568076056
       6.990000      518.1151962308       52.2791795506
       7.000000      505.6711911765       53.8887560266
       7.010000      493.0815378040       55.4841752891
       7.020000      480.3607511711       57.0641314839
       7.030000      467.5233463355       58.6273732657
       7.040000      454.5838383550       60.1727024444
       7.050000      441.5567422873       61.6989726581
       7.060000      428.4565731903       63.2050880725
       7.070000      415.2978461217       64.6900021062
       7.080000      402.0950761393       66.1527161811
       7.090000      388.8627783009       67.5922784981
       7.100000      375.6154676642       69.0077828375
       7.110000      362.3676592871       70.3983673828
       7.120000      349.1338682272       71.7632135686
       7.130000      335.9286095424       73.1015449526
       7.140000      322.7663982904       74.4126261086
       7.150000      309.6617495291       75.6957615439
       7.160000      296.6291783162       76.9502946372
       7.170000      283.6831997094       78.1756065996
       7.180000      270.8383287666       79.3711154557
       7.190000      258.1090805455       80.5362750460
       7.200000      245.5099701039       81.6705740505
       7.210000      233.0555124996       82.7735350316
       7.220000      220.7602227903       83.8447134969
       7.230000      208.6386160338       84.8836969825
       7.240000      196.7052072879       85.8901041538
       7.250000      184.9745116104       86.8635839266
       7.260000      173.4610440591       87.8038146057
       7.270000      162.1793196917       88.7105030423
       7.280000      151.1438535659       89.5833838081
       7.290000      140.3691607397       90.4222183885
       7.300000      129.8697562707       91.2267943914
       7.310000      119.6601552167       91.9969247738
       7.320000      109.7548726355       92.7324470844
       7.330000      100.1684235849       93.4332227234
       7.340000       90.9153231226       94.0991362165
       7.350000       82.0100863065       94.7300945067
       7.360000       73.4672281943       95.3260262596
       7.370000       65.3012638437       95.8868811850
       7.380000       57.5267083126       96.4126293728
       7.390000       50.1580766587       96.9032606435
       7.400000       43.2098839398       97.3587839134
       7.410000       36.6966452137       97.7792265729
       7.420000       30.6328755381       98.1646338797
       7.430000       25.0330899708       98.5150683645
       7.440000       19.9118035697       98.8306092507
       7.450000       15.2835313924       99.1113518867
       7.460000       11.1627884968       99.3574071911
       7.470000        7.5640899406       99.5689011103
       7.480000        4.5019507816       99.7459740887
       7.490000        1.9908860776       99.8887805508
       7.500000        0.0454108863       99.9974883949
       7.510000       -1.3345845131      100.0730793241
       7.520000       -2.2080271186      100.1197043407
       7.530000       -2.6486282196      100.1421620093
       7.540000       -2.7300991057      100.1450768172
       7.550000       -2.5261510668      100.1329033659
       7.560000       -2.1104953923      100.1099304802
       7.570000       -1.5568433720      100.0802852371
       7.580000       -0.9389062955      100.0479369147
       7.590000       -0.3303954525      100.0167008642
       7.600000        0.1949778675       99.9902423047
       7.610000        0.5791063976       99.9713069077
       7.620000        0.8266742094       99.9594481720
       7.630000        0.9581575840       99.9534660365
       7.640000        0.9940328024       99.9522040746
       7.650000        0.9547761458       99.9545484421
       7.660000        0.8608638953       99.9594268466
       7.670000        0.7327723320       99.9658075369
       7.680000        0.5909777371       99.9726983120
       7.690000        0.4559563917       99.9791455499
       7.700000        0.3481845770       99.9842332559
       7.710000        0.2834943539       99.9872903393
       7.720000        0.2590174411       99.9885032362
