
natural spline
             x          Natural CS          N_Error(%) 
       5.120000        1.6331944864        0.0024521471
       5.130000        1.6351449277        0.0024015889
       5.140000        1.6370915257        0.0023485055
       5.150000        1.6390342970        0.0022930063
       5.160000        1.6409732578        0.0022352055
       5.170000        1.6429084246        0.0021752218
       5.180000        1.6448398139        0.0021131784
       5.190000        1.6467674421        0.0020492033
       5.200000        1.6486913256        0.0019834285
       5.210000        1.6506114807        0.0019159907
       5.220000        1.6525279240        0.0018470308
       5.230000        1.6544406719        0.0017766939
       5.240000        1.6563497408        0.0017051294
       5.250000        1.6582551470        0.0016324908
       5.260000        1.6601569071        0.0015589356
       5.270000        1.6620550375        0.0014846253
       5.280000        1.6639495545        0.0014097256
       5.290000        1.6658404746        0.0013344059
       5.300000        1.6677278143        0.0012588395
       5.310000        1.6696115899        0.0011832034
       5.320000        1.6714918179        0.0011076786
       5.330000        1.6733685147        0.0010324497
       5.340000        1.6752416967        0.0009577047
       5.350000        1.6771113803        0.0008836356
       5.360000        1.6789775820        0.0008104377
       5.370000        1.6808403182        0.0007383098
       5.380000        1.6826996053        0.0006674543
       5.390000        1.6845554598        0.0005980769
       5.400000        1.6864078980        0.0005303866
       5.410000        1.6882569364        0.0004645960
       5.420000        1.6901025914        0.0004009205
       5.430000        1.6919448794        0.0003395792
       5.440000        1.6937838169        0.0002807940
       5.450000        1.6956194203        0.0002247903
       5.460000        1.6974517059        0.0001717963
       5.470000        1.6992806903        0.0001220433
       5.480000        1.7011063898        0.0000757658
       5.490000        1.7029288209        0.0000332010
       5.500000        1.7047480000        0.0000054107
       5.510000        1.7065639422        0.0000399020
       5.520000        1.7083766575        0.0000704058
       5.530000        1.7101861545        0.0000971260
       5.540000        1.7119924419        0.0001202620
       5.550000        1.7137955283        0.0001400085
       5.560000        1.7155954224        0.0001565557
       5.570000        1.7173921328        0.0001700892
       5.580000        1.7191856683        0.0001807902
       5.590000        1.7209760373        0.0001888354
       5.600000        1.7227632487        0.0001943973
       5.610000        1.7245473111        0.0001976439
       5.620000        1.7263282330        0.0001987391
