             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           5.33     211.847000       2.620182     206.821609       0.185847     206.323837       0.055278
           5.34     214.198914       2.727041     208.933212       0.201679     208.388977       0.059330
           5.35     216.550812       2.821607     211.065720       0.217202     210.475174       0.063198
           5.36     218.902710       2.904120     213.219116       0.232316     212.582733       0.066842
           5.37     221.254623       2.974819     215.393402       0.246929     214.711899       0.070252
           5.38     223.606522       3.033915     217.588577       0.260953     216.862946       0.073405
           5.39     225.958420       3.081640     219.804672       0.274317     219.036133       0.076289
           5.40     228.310333       3.118222     222.041656       0.286923     221.231781       0.078864
           5.41     230.662231       3.143863     224.299530       0.298691     223.450089       0.081149
           5.42     233.014130       3.158784     226.578308       0.309551     225.691391       0.083100
           5.43     235.366043       3.163203     228.877975       0.319421     227.955902       0.084733
           5.44     237.717941       3.157315     231.198517       0.328221     230.243942       0.086015
           5.45     240.069855       3.141336     233.539978       0.335902     232.555756       0.086950
           5.46     242.421753       3.115456     235.902313       0.342375     234.891602       0.087536
           5.47     244.773651       3.079879     238.285553       0.347590     237.251755       0.087767
           5.48     247.125565       3.034807     240.689697       0.351482     239.636505       0.087629
           5.49     249.477463       2.980421     243.114731       0.353984     242.046127       0.087119
           5.50     251.829361       2.916916     245.560684       0.355051     244.480835       0.086259
           5.51     254.181259       2.844479     248.027496       0.354600     246.940948       0.085029
           5.52     256.533173       2.763300     250.515244       0.352609     249.426773       0.083416
           5.53     258.885071       2.673549     253.023865       0.349000     251.938492       0.081457
           5.54     261.236969       2.575409     255.553360       0.343724     254.476410       0.079143
           5.55     263.588867       2.469057     258.103760       0.336745     257.040802       0.076476
           5.56     265.940765       2.354666     260.675079       0.328021     259.631989       0.073441
           5.57     268.292664       2.232406     263.267273       0.317491     262.250122       0.070092
           5.58     270.644592       2.102458     265.880371       0.305124     264.895569       0.066399
           5.59     272.996490       1.964962     268.514404       0.290890     267.568573       0.062381
           5.60     275.348389       1.820094     271.169281       0.274716     270.269409       0.058044
           5.61     277.700287       1.668013     273.845062       0.256588     272.998322       0.053409
           5.62     280.052185       1.508878     276.541748       0.236471     275.755615       0.048474
           5.63     282.404083       1.342845     279.259308       0.214318     278.541534       0.043260
           5.64     284.755981       1.170065     281.997803       0.190120     281.356354       0.037778
           5.65     287.107910       0.990701     284.757141       0.163814     284.200378       0.032028
           5.66     289.459808       0.804879     287.537415       0.135402     287.073792       0.026055
           5.67     291.811707       0.612757     290.338562       0.104837     289.976959       0.019839
           5.68     294.163605       0.414478     293.160645       0.072111     292.910095       0.013415
           5.69     296.515503       0.210183     296.003571       0.037171     295.873505       0.006786
           5.70     298.867432       0.000022     298.867401       0.000012     298.867432       0.000022
           5.71     302.962494       0.361566     302.027527       0.051842     301.834930       0.011959
           5.72     307.057587       0.706024     305.219330       0.103128     304.833221       0.023504
           5.73     311.152649       1.033680     308.442810       0.153775     307.862701       0.034591
           5.74     315.247711       1.344846     311.697968       0.203686     310.923767       0.045202
           5.75     319.342804       1.639827     314.984863       0.252790     314.016785       0.055329
           5.76     323.437866       1.918894     318.303406       0.300968     317.142120       0.064966
           5.77     327.532928       2.182344     321.653687       0.348163     320.300140       0.074111
           5.78     331.627991       2.430461     325.035645       0.394273     323.491302       0.082731
           5.79     335.723083       2.663533     328.449310       0.439226     326.715942       0.090835
           5.80     339.818146       2.881817     331.894653       0.482936     329.974487       0.098405
           5.81     343.913239       3.085601     335.371674       0.525326     333.267242       0.105462
           5.82     348.008301       3.275135     338.880402       0.566335     336.594635       0.111991
           5.83     352.103363       3.450691     342.420837       0.605890     339.957062       0.117986
           5.84     356.198456       3.612538     345.992981       0.643926     343.354889       0.123454
           5.85     360.293518       3.760913     349.596771       0.680357     346.788513       0.128393
           5.86     364.388611       3.896085     353.232300       0.715149     350.258301       0.132811
           5.87     368.483673       4.018286     356.899506       0.748222     353.764648       0.136708
           5.88     372.578735       4.127769     360.598389       0.779519     357.307983       0.140079
           5.89     376.673798       4.224775     364.328979       0.808992     360.888580       0.142958
           5.90     380.768860       4.309541     368.091278       0.836587     364.506958       0.145318
           5.91     384.863922       4.382301     371.885254       0.862243     368.163330       0.147212
           5.92     388.959015       4.443295     375.710907       0.885912     371.858276       0.148597
           5.93     393.054108       4.492740     379.568268       0.907553     375.592041       0.149520
           5.94     397.149170       4.530852     383.457367       0.927129     379.365082       0.149973
           5.95     401.244232       4.557861     387.378113       0.944571     383.177704       0.149989
           5.96     405.339294       4.573983     383.974976       0.937824     387.030396       0.149552
           5.97     409.434387       4.579440     387.900879       0.920738     390.923431       0.148705
           5.98     413.529480       4.574435     391.875122       0.901576     394.857269       0.147443
           5.99     417.624542       4.559169     395.897705       0.880502     398.832275       0.145784
           6.00     421.719604       4.533852     399.968567       0.857692     402.848846       0.143742
           6.01     425.814697       4.498695     404.087830       0.833271     406.907349       0.141336
           6.02     429.909760       4.453880     408.255432       0.807406     411.008179       0.138580
           6.03     434.004822       4.399612     412.471283       0.780269     415.151703       0.135495
           6.04     438.099884       4.336082     416.735535       0.751965     419.338287       0.132104
           6.05     442.194977       4.263487     421.048157       0.722642     423.568390       0.128406
           6.06     446.290039       4.182000     425.409027       0.692466     427.842316       0.124439
           6.07     450.385101       4.091811     429.818329       0.661527     432.160461       0.120219
           6.08     454.480164       3.993103     434.275848       0.630002     436.523254       0.115755
           6.09     458.575256       3.886061     438.781830       0.597960     440.931061       0.111072
           6.10     462.670319       3.770846     443.336090       0.565567     445.384247       0.106192
           6.11     466.765381       3.647638     447.938660       0.532932     449.883270       0.101121
           6.12     470.860443       3.516608     452.589630       0.500150     454.428345       0.095917
           6.13     474.955566       3.377938     457.288849       0.467367     459.020050       0.090557
           6.14     479.050629       3.231765     462.036499       0.434651     463.658661       0.085087
           6.15     483.145691       3.078266     466.832397       0.402146     468.344543       0.079532
           6.16     487.240753       2.917601     471.676727       0.369916     473.078186       0.073892
           6.17     491.335846       2.749934     476.569305       0.338098     477.859833       0.068218
           6.18     495.430908       2.575409     481.510193       0.306775     482.690002       0.062504
           6.19     499.525970       2.394183     486.499512       0.276015     487.568970       0.056795
           6.20     503.621033       2.206409     491.537109       0.245940     492.497253       0.051085
           6.21     507.716095       2.012233     496.623108       0.216611     497.475037       0.045439
           6.22     511.811188       1.811809     501.757355       0.188145     502.502869       0.039844
           6.23     515.906250       1.605268     506.939972       0.160598     507.581146       0.034322
           6.24     520.001343       1.392762     512.170959       0.134049     512.710144       0.028916
           6.25     524.096436       1.174427     517.450256       0.108588     517.890259       0.023648
           6.26     528.191467       0.950386     522.777832       0.084293     523.121948       0.018524
           6.27     532.286560       0.720798     528.153809       0.061213     528.405518       0.013584
           6.28     536.381653       0.485784     533.578125       0.039429     533.741455       0.008831
           6.29     540.476685       0.245464     539.050781       0.019007     539.130066       0.004301
           6.30     544.571777       0.000011     544.571716       0.000022     544.571777       0.000011
           6.31     550.600220       0.100963     549.987854       0.010367     550.037231       0.001390
           6.32     556.628662       0.190028     555.468506       0.018794     555.558777       0.002545
           6.33     562.657166       0.267420     561.013550       0.025478     561.136841       0.003507
           6.34     568.685669       0.333353     566.623047       0.030556     566.772095       0.004259
           6.35     574.714172       0.388047     572.296997       0.034172     572.464966       0.004833
           6.36     580.742676       0.431719     578.035400       0.036469     578.216003       0.005236
           6.37     586.771179       0.464582     583.838318       0.037570     584.025818       0.005467
           6.38     592.799683       0.486849     589.705688       0.037621     589.894836       0.005559
           6.39     598.828125       0.498715     595.637512       0.036752     595.823730       0.005499
           6.40     604.856628       0.500407     601.633728       0.035097     601.812927       0.005322
           6.41     610.885132       0.492115     607.694458       0.032759     607.862976       0.005037
           6.42     616.913635       0.474038     613.819641       0.029868     613.974426       0.004659
           6.43     622.942078       0.446361     620.009277       0.026539     620.147888       0.004188
           6.44     628.970642       0.409307     626.263367       0.022884     626.383789       0.003660
           6.45     634.999146       0.363036     632.581909       0.019013     632.682739       0.003077
           6.46     641.027588       0.307736     638.964905       0.015032     639.045227       0.002463
           6.47     647.056091       0.243608     645.412476       0.011025     645.471802       0.001834
           6.48     653.084595       0.170826     651.924377       0.007129     651.963074       0.001194
           6.49     659.113098       0.089568     658.500732       0.003423     658.519470       0.000577
           6.50     665.141541       0.000000     665.141602       0.000009     665.141541       0.000000
           6.51     672.136902       0.046229     671.846863       0.003057     672.136414       0.046156
           6.52     679.132324       0.081646     678.616638       0.005651     679.155884       0.085118
           6.53     686.127686       0.106445     685.450867       0.007696     686.190857       0.115661
           6.54     693.122986       0.120832     692.349548       0.009110     693.231995       0.136578
           6.55     700.118347       0.125031     699.312622       0.009803     700.270203       0.146748
           6.56     707.113708       0.119233     706.340210       0.009715     707.296265       0.145081
           6.57     714.109070       0.103639     713.432251       0.008762     714.300964       0.130538
           6.58     721.104431       0.078442     720.588806       0.006881     721.275146       0.102134
           6.59     728.099792       0.043835     727.809753       0.003983     728.209656       0.058931
           6.60     735.095154       0.000009     735.095154       0.000009     735.095215       0.000017
           6.61     726.928162       2.094964     740.422729       0.277472     738.345093       0.557295
           6.62     718.761047       4.158164     745.446960       0.599781     740.964844       1.197441
           6.63     710.593994       6.189991     750.168091       0.965564     742.967346       1.916180
           6.64     702.426880       8.190880     754.585815       1.373564     744.365173       2.709430
           6.65     694.259827      10.161231     758.700378       1.822480     745.171204       3.573185
           6.66     686.092712      12.101469     762.511719       2.311074     745.398071       4.503583
           6.67     677.925659      14.011982     766.019775       2.838134     745.058472       5.496863
           6.68     669.758545      15.893185     769.224548       3.402462     744.165283       6.549350
           6.69     661.591431      17.745465     772.126160       4.002871     742.731140       7.657504
           6.70     653.424377      19.569204     774.724487       4.638227     740.768799       8.817874
           6.71     645.257324      21.364794     777.019531       5.307404     738.291016      10.027110
           6.72     637.090210      23.132621     779.011414       6.009283     735.310425      11.281975
           6.73     628.923096      24.873053     780.699951       6.742804     731.839905      12.579299
           6.74     620.756042      26.586453     782.085327       7.506888     727.892090      13.916037
           6.75     612.588928      28.273201     783.167542       8.300495     723.479736      15.289220
           6.76     604.421814      29.933650     783.946289       9.122646     718.615479      16.695985
           6.77     596.254761      31.568150     784.422119       9.972280     713.312195      18.133529
           6.78     588.087708      33.177060     784.594360      10.848499     707.582703      19.599142
           6.79     579.920593      34.760735     784.463440      11.750300     701.439514      21.090234
           6.80     571.753479      36.319509     784.029419      12.676739     694.895386      22.604268
           6.81     563.586365      37.853723     783.292053      13.626929     687.963196      24.138776
           6.82     555.419312      39.363703     782.251465      14.599959     680.655640      25.691389
           6.83     547.252258      40.849787     780.907532      15.594963     672.985352      27.259821
           6.84     539.085144      42.312307     779.260559      16.611051     664.965210      28.841836
           6.85     530.918030      43.751579     777.310242      17.647412     656.607666      30.435317
           6.86     522.750977      45.167914     775.056641      18.703217     647.925903      32.038139
           6.87     514.583862      46.561638     772.500000      19.777635     638.932190      33.648348
           6.88     506.416779      47.933053     769.639771      20.869934     629.639526      35.263978
           6.89     498.249725      49.282463     766.476624      21.979272     620.060669      36.883157
           6.90     490.082611      50.610181     763.010010      23.104952     610.208130      38.504105
           6.91     481.915527      51.916495     759.240295      24.246196     600.094971      40.125048
           6.92     473.748413      53.201706     755.167175      25.402314     589.733582      41.744343
           6.93     465.581360      54.466096     750.791016      26.572563     579.136902      43.360352
           6.94     457.414276      55.709960     746.111511      27.756280     568.317688      44.971518
           6.95     449.247162      56.933581     741.128723      28.952785     557.288513      46.576356
           6.96     441.080078      58.137235     735.842773      30.161404     546.062134      48.173422
           6.97     432.913025      59.321196     730.253418      31.381515     534.651550      49.761304
           6.98     424.745911      60.485746     724.361023      32.612452     523.069031      51.338713
           6.99     416.578827      61.631146     718.165222      33.853631     511.327698      52.904333
           7.00     408.411713      62.757667     711.666321      35.104422     499.440216      54.456941
           7.01     400.244659      63.865563     704.864014      36.364262     487.419220      55.995368
           7.02     392.077576      64.955102     697.758667      37.632542     475.277435      57.518485
           7.03     383.910461      66.026538     690.349854      38.908738     463.027679      59.025203
           7.04     375.743408      67.080117     682.637878      40.192273     450.682587      60.514496
           7.05     367.576294      68.116098     674.622742      41.482610     438.255035      61.985360
           7.06     359.409210      69.134720     666.304443      42.779225     425.757568      63.436867
           7.07     351.242126      70.136227     657.682678      44.081633     413.203125      64.868097
           7.08     343.075043      71.120860     648.757690      45.389311     400.604340      66.278197
           7.09     334.907959      72.088855     639.529480      46.701774     387.973846      67.666357
           7.10     326.740845      73.040448     629.998230      48.018528     375.324524      69.031784
           7.11     318.573761      73.975865     620.163452      49.339150     362.669098      70.373739
           7.12     310.406677      74.895336     610.025574      50.663152     350.020172      71.691528
           7.13     302.239594      75.799086     599.584595      51.990092     337.390625      72.984474
           7.14     294.072510      76.687337     588.840210      53.319562     324.793152      74.251951
           7.15     285.905426      77.560307     577.792480      54.651137     312.240448      75.493365
           7.16     277.738312      78.418215     566.441650      55.984387     299.745270      76.708154
           7.17     269.571259      79.261267     554.787476      57.318932     287.320312      77.895792
           7.18     261.404175      80.089682     542.830078      58.654372     274.978394      79.055777
           7.19     253.237061      80.903666     530.569580      59.990319     262.732147      80.187652
           7.20     245.069992      81.703419     518.005859      61.326412     250.594345      81.290979
           7.21     236.902893      82.489150     505.138672      62.662308     238.577759      82.365352
           7.22     228.735809      83.261056     491.968292      63.997636     226.695099      83.410395
           7.23     220.568710      84.019334     478.494659      65.332058     214.959030      84.425767
           7.24     212.401642      84.764178     464.717865      66.665236     203.382370      85.411141
           7.25     204.234543      85.495784     450.637939      67.996843     191.977905      86.366219
           7.26     196.067459      86.214337     436.254578      69.326585     180.758209      87.290743
           7.27     187.900360      86.920029     421.567993      70.654142     169.736099      88.184465
           7.28     179.733276      87.613040     406.578247      71.979210     158.924332      89.047163
           7.29     171.566193      88.293556     391.285187      73.301510     148.335602      89.878644
           7.30     163.399109      88.961755     375.688904      74.620754     137.982666      90.678734
           7.31     155.232010      89.617817     359.789459      75.936664     127.878250      91.447283
           7.32     147.064926      90.261915     343.586670      77.248986     118.035057      92.184163
           7.33     138.897842      90.894223     327.080658      78.557453     108.465889      92.889262
           7.34     130.730743      91.514913     310.271393      79.861816      99.183426      93.562494
           7.35     122.563660      92.124152     293.158905      81.161830      90.200394      94.203791
           7.36     114.396576      92.722106     275.743195      82.457258      81.529526      94.813103
           7.37     106.229485      93.308942     258.024231      83.747872      73.183617      95.390396
           7.38      98.062393      93.884820     240.001968      85.033454      65.175339      95.935659
           7.39      89.895309      94.449899     221.676483      86.313781      57.517429      96.448897
           7.40      81.728226      95.004339     203.047775      87.588647      50.222641      96.930127
           7.41      73.561134      95.548295     184.115845      88.857847      43.303711      97.379386
           7.42      65.394043      96.081921     164.880646      90.121189      36.773346      97.796728
           7.43      57.226959      96.605368     145.342163      91.378483      30.644308      98.182218
           7.44      49.059868      97.118786     125.500496      92.629540      24.929316      98.535938
           7.45      40.892784      97.622323     105.355598      93.874186      19.641100      98.857985
           7.46      32.725697      98.116125      84.907410      95.112252      14.792395      99.148467
           7.47      24.558607      98.600335      64.155998      96.343568      10.395938      99.407506
           7.48      16.391520      99.075096      43.101334      97.567975       6.464461      99.635238
           7.49       8.224431      99.540548      21.743439      98.785318       3.010695      99.831810
           7.50       0.057344      99.996828       0.082289      99.995449       0.047375      99.997380
           7.51       0.057734      99.996839       0.057796      99.996835      -0.069220     100.003790
           7.52       0.073082      99.996038       0.073193      99.996032      -0.140932     100.007640
           7.53       0.088430      99.995254       0.088575      99.995246      -0.176943     100.009497
           7.54       0.103778      99.994485       0.103944      99.994476      -0.181715     100.009656
           7.55       0.119125      99.993733       0.119298      99.993724      -0.159712     100.008403
           7.56       0.134473      99.992996       0.134639      99.992987      -0.115397     100.006011
           7.57       0.149821      99.992274       0.149966      99.992266      -0.053234     100.002745
           7.58       0.165169      99.991567       0.165280      99.991561       0.022315      99.998861
           7.59       0.180516      99.990875       0.180579      99.990872       0.106786      99.994602
           7.60       0.195864      99.990198       0.195864      99.990198       0.195715      99.990205
           7.61       0.211074      99.989542       0.211136      99.989539       0.209435      99.989623
           7.62       0.226283      99.988900       0.226394      99.988894       0.223092      99.989056
           7.63       0.241493      99.988272       0.241638      99.988265       0.236942      99.988493
           7.64       0.256702      99.987657       0.256868      99.987649       0.251087      99.987927
           7.65       0.271911      99.987056       0.272084      99.987048       0.265631      99.987355
           7.66       0.287121      99.986468       0.287287      99.986460       0.280677      99.986771
           7.67       0.302330      99.985893       0.302475      99.985886       0.296329      99.986173
           7.68       0.317539      99.985330       0.317650      99.985325       0.312689      99.985555
           7.69       0.332749      99.984781       0.332811      99.984778       0.329862      99.984913
           7.70       0.347958      99.984244       0.347958      99.984244       0.347950      99.984244
           7.71       0.373333      99.983263       0.399095      99.982108       0.379879      99.982969
           7.72       0.398731      99.982302       0.444582      99.980267       0.412181      99.981705
           7.73       0.424129      99.981362       0.484334      99.978716       0.444153      99.980482
           7.74       0.449527      99.980442       0.518350      99.977448       0.475118      99.979329
           7.75       0.474925      99.979543       0.546629      99.976454       0.504403      99.978273
           7.76       0.500323      99.978663       0.569173      99.975727       0.531330      99.977341
           7.77       0.525721      99.977803       0.585980      99.975259       0.555224      99.976558
           7.78       0.551119      99.976963       0.597051      99.975043       0.575411      99.975947
           7.79       0.576517      99.976141       0.602387      99.975070       0.591214      99.975532
           7.80       0.601915      99.975337       0.601986      99.975335       0.601958      99.975336
           7.81       0.570092      99.976874       0.595849      99.975829       0.570024      99.976876
           7.82       0.538128      99.978388       0.583976      99.976546       0.533828      99.978560
           7.83       0.506164      99.979874       0.566366      99.977480       0.495028      99.980316
           7.84       0.474200      99.981332       0.543021      99.978623       0.455196      99.982080
           7.85       0.442235      99.982764       0.513940      99.979969       0.415898      99.983790
           7.86       0.410271      99.984169       0.479122      99.981512       0.378705      99.985387
           7.87       0.378307      99.985547       0.438569      99.983245       0.345185      99.986813
           7.88       0.346343      99.986900       0.392279      99.985163       0.316907      99.988014
           7.89       0.314379      99.988227       0.340254      99.987259       0.295439      99.988937
           7.90       0.282414      99.989530       0.282492      99.989527       0.282351      99.989532
           7.91       0.349710      99.987164       0.402033      99.985243       0.340589      99.987499
           7.92       0.417274      99.984836       0.510423      99.981451       0.406792      99.985217
           7.93       0.484838      99.982556       0.607158      99.978155       0.478632      99.982779
           7.94       0.552402      99.980323       0.692237      99.975342       0.553949      99.980268
           7.95       0.619966      99.978136       0.765662      99.972998       0.630581      99.977762
           7.96       0.687530      99.975995       0.827431      99.971110       0.706368      99.975337
           7.97       0.755094      99.973898       0.877546      99.969665       0.779150      99.973066
           7.98       0.822658      99.971845       0.916005      99.968651       0.846765      99.971020
           7.99       0.890222      99.969836       0.942810      99.968054       0.907052      99.969266
           8.00       0.957786      99.967870       0.957959      99.967864       0.957852      99.967868
           8.01       0.909143      99.969805       0.961454      99.968068       0.926286      99.969236
           8.02       0.860154      99.971716       0.953293      99.968654       0.884982      99.970900
           8.03       0.811164      99.973593       0.933478      99.969611       0.836292      99.972775
           8.04       0.762174      99.975434       0.902007      99.970927       0.782353      99.974784
           8.05       0.713185      99.977242       0.858882      99.972593       0.725302      99.976855
           8.06       0.664195      99.979016       0.804101      99.974596       0.667278      99.978919
           8.07       0.615206      99.980757       0.737666      99.976927       0.610418      99.980907
           8.08       0.566216      99.982466       0.659575      99.979575       0.556859      99.982756
           8.09       0.517226      99.984142       0.569830      99.982530       0.508738      99.984403
           8.10       0.468237      99.985787       0.468429      99.985781       0.468194      99.985788
           8.11       0.516138      99.984489       0.541270      99.983734       0.497721      99.985043
           8.12       0.564360      99.983209       0.609114      99.981877       0.535644      99.984063
           8.13       0.612581      99.981955       0.671358      99.980224       0.580228      99.982908
           8.14       0.660803      99.980729       0.728001      99.978769       0.629941      99.981629
           8.15       0.709024      99.979528       0.779042      99.977506       0.683252      99.980272
           8.16       0.757246      99.978353       0.824483      99.976431       0.738628      99.978885
           8.17       0.805468      99.977204       0.864322      99.975538       0.794537      99.977513
           8.18       0.853689      99.976079       0.898560      99.974822       0.849447      99.976198
           8.19       0.901911      99.974980       0.927198      99.974278       0.901826      99.974982
           8.20       0.950133      99.973904       0.950234      99.973901       0.950142      99.973904
           8.21       0.942545      99.974370       0.975186      99.973483       0.970424      99.973612
           8.22       0.934753      99.974835       0.992891      99.973270       0.984857      99.973486
           8.23       0.926962      99.975293       1.003320      99.973258       0.993354      99.973524
           8.24       0.919172      99.975745       1.006472      99.973441       0.995747      99.973724
           8.25       0.911380      99.976189       1.002347      99.973813       0.991870      99.974087
           8.26       0.903589      99.976628       0.990945      99.974368       0.981555      99.974611
           8.27       0.895798      99.977060       0.972267      99.975102       0.964634      99.975297
           8.28       0.888007      99.977486       0.946312      99.976007       0.940940      99.976144
           8.29       0.880216      99.977905       0.913081      99.977080       0.910305      99.977150
           8.30       0.872425      99.978319       0.872572      99.978315       0.872561      99.978315
           8.31       0.792158      99.980509       0.824787      99.979707       0.788050      99.980610
           8.32       0.711597      99.982666       0.769726      99.981250       0.698326      99.982989
           8.33       0.631036      99.984781       0.707387      99.982940       0.605787      99.985390
           8.34       0.550475      99.986856       0.637772      99.984772       0.512668      99.987759
           8.35       0.469913      99.988891       0.560880      99.986741       0.421204      99.990043
           8.36       0.389352      99.990887       0.476711      99.988843       0.333630      99.992192
           8.37       0.308791      99.992845       0.385266      99.991073       0.252181      99.994157
           8.38       0.228230      99.994764       0.286544      99.993426       0.179092      99.995891
           8.39       0.147668      99.996646       0.180545      99.995899       0.116599      99.997352
           8.40       0.067107      99.998491       0.067269      99.998487       0.066937      99.998495
           8.41       0.136640      99.996958       0.173004      99.996148       0.107159      99.997614
           8.42       0.206846      99.995441       0.271642      99.994013       0.160487      99.996463
           8.43       0.277051      99.993954       0.362167      99.992097       0.224265      99.995106
           8.44       0.347257      99.992498       0.444580      99.990395       0.296172      99.993601
           8.45       0.417463      99.991070       0.518880      99.988901       0.373891      99.992002
           8.46       0.487668      99.989673       0.585068      99.987610       0.455102      99.990362
           8.47       0.557874      99.988303       0.643143      99.986516       0.537488      99.988731
           8.48       0.628080      99.986962       0.693105      99.985613       0.618728      99.987157
           8.49       0.698285      99.985649       0.734955      99.984896       0.696506      99.985686
           8.50       0.768491      99.984364       0.768693      99.984360       0.768500      99.984363
           8.51       0.757970      99.984731       0.794317      99.983999       0.775055      99.984387
           8.52       0.747046      99.985101       0.811830      99.983809       0.774374      99.984556
           8.53       0.736122      99.985465       0.821229      99.983784       0.767921      99.984837
           8.54       0.725197      99.985823       0.822516      99.983921       0.756869      99.985204
           8.55       0.714273      99.986176       0.815691      99.984213       0.742390      99.985631
           8.56       0.703349      99.986522       0.800752      99.984656       0.725658      99.986095
           8.57       0.692424      99.986864       0.777702      99.985246       0.707846      99.986571
           8.58       0.681500      99.987200       0.746538      99.985978       0.690127      99.987038
           8.59       0.670576      99.987530       0.707263      99.986848       0.673674      99.987473
           8.60       0.659651      99.987855       0.659874      99.987851       0.659659      99.987855
           8.61       0.684714      99.987519       0.725947      99.986768       0.689559      99.987431
           8.62       0.709975      99.987188       0.783487      99.985861       0.722027      99.986970
           8.63       0.735236      99.986864       0.831819      99.985138       0.755555      99.986501
           8.64       0.760498      99.986548       0.870944      99.984594       0.788861      99.986046
           8.65       0.785759      99.986239       0.900862      99.984223       0.820662      99.985628
           8.66       0.811020      99.985938       0.921573      99.984021       0.849677      99.985268
           8.67       0.836282      99.985644       0.933076      99.983983       0.874622      99.984986
           8.68       0.861543      99.985358       0.935372      99.984103       0.894214      99.984803
           8.69       0.886804      99.985079       0.928461      99.984378       0.907172      99.984736
           8.70       0.912066      99.984806       0.912342      99.984802       0.912213      99.984804
           8.71       0.845802      99.986050       0.887016      99.985371       0.880137      99.985484
           8.72       0.778985      99.987280       0.852483      99.986080       0.839099      99.986299
           8.73       0.712168      99.988487       0.808742      99.986926       0.789691      99.987234
           8.74       0.645351      99.989671       0.755794      99.987903       0.732330      99.988279
           8.75       0.578534      99.990832       0.693639      99.989009       0.667437      99.989424
           8.76       0.511717      99.991972       0.622276      99.990237       0.595431      99.990659
           8.77       0.444900      99.993090       0.541706      99.991586       0.516731      99.991974
           8.78       0.378083      99.994186       0.451929      99.993050       0.431756      99.993361
           8.79       0.311266      99.995261       0.352945      99.994626       0.340926      99.994809
           8.80       0.244448      99.996315       0.244753      99.996311       0.244661      99.996312
           8.81       0.246270      99.996325       0.242269      99.996385       0.193795      99.997108
           8.82       0.248549      99.996328       0.240657      99.996444       0.146000      99.997843
           8.83       0.250828      99.996331       0.239181      99.996501       0.100915      99.998524
           8.84       0.253107      99.996334       0.237841      99.996556       0.058490      99.999153
           8.85       0.255386      99.996338       0.236638      99.996607       0.018673      99.999732
           8.86       0.257665      99.996342       0.235572      99.996656      -0.018584     100.000264
           8.87       0.259944      99.996347       0.234642      99.996702      -0.053331     100.000750
           8.88       0.262223      99.996351       0.233849      99.996746      -0.085620     100.001191
           8.89       0.264502      99.996356       0.233192      99.996788      -0.115500     100.001591
           8.90       0.266781      99.996361       0.232671      99.996827      -0.143021     100.001951
           8.91       0.269060      99.996367       0.232288      99.996863      -0.168233     100.002272
           8.92       0.271338      99.996373       0.232040      99.996898      -0.191187     100.002556
           8.93       0.273617      99.996378       0.231930      99.996930      -0.211932     100.002805
           8.94       0.275896      99.996385       0.231955      99.996960      -0.230519     100.003021
           8.95       0.278175      99.996391       0.232118      99.996989      -0.246998     100.003204
           8.96       0.280454      99.996398       0.232416      99.997015      -0.261418     100.003358
           8.97       0.282733      99.996405       0.232852      99.997039      -0.273831     100.003482
           8.98       0.285012      99.996412       0.233424      99.997061      -0.284286     100.003579
           8.99       0.287291      99.996419       0.234132      99.997082      -0.292833     100.003650
           9.00       0.289570      99.996426       0.234977      99.997100      -0.299522     100.003696
           9.01       0.291849      99.996434       0.235958      99.997117      -0.304405     100.003719
           9.02       0.294128      99.996442       0.237076      99.997132      -0.307529     100.003720
           9.03       0.296407      99.996450       0.238331      99.997146      -0.308947     100.003700
           9.04       0.298686      99.996458       0.239722      99.997158      -0.308707     100.003660
           9.05       0.300965      99.996467       0.241249      99.997168      -0.306861     100.003602
           9.06       0.303244      99.996476       0.242913      99.997177      -0.303458     100.003527
           9.07       0.305523      99.996484       0.244714      99.997184      -0.298547     100.003435
           9.08       0.307801      99.996493       0.246651      99.997190      -0.292181     100.003329
           9.09       0.310080      99.996503       0.248725      99.997195      -0.284408     100.003208
           9.10       0.312359      99.996512       0.250935      99.997198      -0.275278     100.003074
           9.11       0.314638      99.996522       0.253281      99.997200      -0.264843     100.002928
           9.12       0.316917      99.996531       0.255765      99.997201      -0.253151     100.002771
           9.13       0.319196      99.996541       0.258384      99.997200      -0.240253     100.002604
           9.14       0.321475      99.996551       0.261140      99.997198      -0.226199     100.002427
           9.15       0.323754      99.996561       0.264033      99.997195      -0.211040     100.002242
           9.16       0.326033      99.996571       0.267063      99.997191      -0.194825     100.002049
           9.17       0.328312      99.996582       0.270228      99.997186      -0.177604     100.001849
           9.18       0.330591      99.996592       0.273531      99.997180      -0.159429     100.001643
           9.19       0.332870      99.996603       0.276970      99.997173      -0.140347     100.001432
           9.20       0.335149      99.996614       0.280545      99.997165      -0.120411     100.001217
           9.21       0.337428      99.996625       0.284257      99.997156      -0.099670     100.000997
           9.22       0.339707      99.996636       0.288105      99.997147      -0.078174     100.000774
           9.23       0.341985      99.996647       0.292090      99.997136      -0.055973     100.000549
           9.24       0.344264      99.996658       0.296212      99.997124      -0.033118     100.000321
           9.25       0.346543      99.996669       0.300470      99.997112      -0.009658     100.000093
           9.26       0.348822      99.996681       0.304864      99.997099       0.014357      99.999863
           9.27       0.351101      99.996692       0.309395      99.997085       0.038875      99.999634
           9.28       0.353380      99.996704       0.314063      99.997071       0.063848      99.999404
           9.29       0.355659      99.996716       0.318867      99.997055       0.089225      99.999176
