             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           4.58       9.580000       0.000000       9.580000       0.000000       9.580000       0.000000
           4.59       9.590000       0.000002       9.590000       0.000002       9.590000       0.000002
           4.60       9.600000       0.000005       9.600000       0.000005       9.600000       0.000005
           4.61       9.610001       0.000007       9.610001       0.000007       9.610001       0.000007
           4.62       9.620000       0.000000       9.620000       0.000000       9.620001       0.000010
           4.63       9.630000       0.000002       9.630000       0.000002       9.630000       0.000002
           4.64       9.640000       0.000004       9.640000       0.000004       9.640000       0.000004
           4.65       9.650000       0.000003       9.650000       0.000003       9.650001       0.000007
           4.66       9.660000       0.000001       9.660000       0.000001       9.660000       0.000001
           4.67       9.670000       0.000002       9.670000       0.000002       9.670000       0.000002
           4.68       9.680000       0.000004       9.680000       0.000004       9.680000       0.000004
           4.69       9.690000       0.000003       9.690000       0.000003       9.690000       0.000003
           4.70       9.700000       0.000001       9.700000       0.000001       9.700000       0.000001
           4.71       9.710000       0.000001       9.710000       0.000001       9.710000       0.000001
           4.72       9.720000       0.000004       9.720000       0.000004       9.720000       0.000004
           4.73       9.730000       0.000004       9.730000       0.000004       9.730000       0.000006
           4.74       9.740000       0.000001       9.740000       0.000001       9.740000       0.000001
           4.75       9.750000       0.000001       9.750000       0.000001       9.750000       0.000001
           4.76       9.760000       0.000003       9.760000       0.000003       9.760000       0.000003
           4.77       9.770000       0.000004       9.770000       0.000004       9.770000       0.000004
           4.78       9.780000       0.000002       9.780000       0.000002       9.780000       0.000002
           4.79       9.790000       0.000000       9.790000       0.000000       9.790000       0.000000
           4.80       9.800000       0.000003       9.800000       0.000003       9.800000       0.000003
           4.81       9.809999       0.000005       9.809999       0.000005       9.809999       0.000005
           4.82       9.820000       0.000002       9.820000       0.000002       9.820000       0.000002
           4.83       9.830000       0.000000       9.830000       0.000000       9.830000       0.000000
           4.84       9.840000       0.000002       9.840000       0.000002       9.839999       0.000007
           4.85       9.849999       0.000005       9.849999       0.000005       9.849999       0.000005
           4.86       9.860000       0.000003       9.860000       0.000003       9.860000       0.000003
           4.87       9.870000       0.000000       9.870000       0.000000       9.870000       0.000000
           4.88       9.879999       0.000008       9.880000       0.000002       9.879999       0.000008
           4.89       9.889999       0.000005       9.889999       0.000005       9.889999       0.000005
           4.90       9.900000       0.000003       9.900000       0.000003       9.900000       0.000003
           4.91       9.909999       0.000010       9.910000       0.000001       9.910000       0.000001
           4.92       9.919999       0.000008       9.919999       0.000008       9.920000       0.000002
           4.93       9.929999       0.000006       9.930000       0.000004       9.929999       0.000006
           4.94       9.940000       0.000003       9.940000       0.000003       9.940000       0.000003
