             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           3.25      25.822582       0.125022      25.791891       0.006020      25.790279       0.000230
           3.26      26.080595       0.119231      26.048033       0.005770      26.049479       0.000220
           3.27      26.338606       0.103635      26.310114       0.004652      26.311289       0.000187
           3.28      26.596617       0.078438      26.574907       0.003251      26.575735       0.000136
           3.29      26.854628       0.043830      26.842417       0.001660      26.842842       0.000075
           3.30      27.112638       0.000003      27.112638       0.000003      27.112638       0.000003
           3.31      27.397783       0.046227      27.385574       0.001644      27.385101       0.000083
           3.32      27.682930       0.081636      27.661222       0.003157      27.660309       0.000146
           3.33      27.968075       0.106429      27.939585       0.004454      27.938286       0.000195
           3.34      28.253222       0.120827      28.220659       0.005436      28.219059       0.000235
           3.35      28.538366       0.125020      28.504448       0.006020      28.502663       0.000244
           3.36      28.823511       0.119218      28.787525       0.005781      28.789124       0.000229
           3.37      29.108660       0.103631      29.077169       0.004664      29.078468       0.000197
           3.38      29.393805       0.078428      29.369812       0.003260      29.370726       0.000150
           3.39      29.678949       0.043817      29.665455       0.001671      29.665926       0.000083
           3.40      29.964096       0.000008      29.964096       0.000008      29.964096       0.000008
           3.41      30.279230       0.046216      30.265736       0.001629      30.265215       0.000092
           3.42      30.594366       0.081626      30.570375       0.003147      30.569365       0.000160
           3.43      30.909502       0.106427      30.878012       0.004439      30.876577       0.000206
           3.44      31.224636       0.120818      31.188650       0.005431      31.186884       0.000233
           3.45      31.539772       0.125019      31.502285       0.006014      31.500315       0.000241
           3.46      31.854908       0.119223      31.815136       0.005779      31.816902       0.000228
           3.47      32.170044       0.103630      32.135242       0.004662      32.136677       0.000199
           3.48      32.485180       0.078435      32.458664       0.003254      32.459675       0.000140
           3.49      32.800312       0.043818      32.785400       0.001664      32.785919       0.000081
           3.50      33.115452       0.000005      33.115452       0.000005      33.115448       0.000006
           3.51      33.463730       0.046232      33.448814       0.001640      33.448238       0.000082
           3.52      33.812008       0.081639      33.785492       0.003153      33.784378       0.000144
           3.53      34.160286       0.106436      34.125484       0.004451      34.123901       0.000188
           3.54      34.508568       0.120842      34.468792       0.005439      34.466843       0.000216
           3.55      34.856846       0.125039      34.815414       0.006029      34.813240       0.000217
           3.56      35.205124       0.119240      35.161171       0.005757      35.163120       0.000213
           3.57      35.553402       0.103644      35.514942       0.004643      35.516529       0.000175
           3.58      35.901680       0.078446      35.872379       0.003232      35.873493       0.000127
           3.59      36.249958       0.043838      36.233475       0.001653      36.234051       0.000064
           3.60      36.598240       0.000021      36.598236       0.000010      36.598236       0.000010
           3.61      36.983143       0.046238      36.966663       0.001657      36.966022       0.000076
           3.62      37.368050       0.081644      37.338749       0.003169      37.337513       0.000141
           3.63      37.752956       0.106441      37.714497       0.004461      37.712746       0.000182
           3.64      38.137863       0.120836      38.093910       0.005449      38.091751       0.000219
           3.65      38.522770       0.125033      38.476986       0.006036      38.474575       0.000231
           3.66      38.907673       0.119225      38.859097       0.005774      38.861256       0.000219
           3.67      39.292580       0.103628      39.250072       0.004665      39.251831       0.000185
           3.68      39.677490       0.078440      39.645100       0.003259      39.646336       0.000141
           3.69      40.062393       0.043822      40.044174       0.001674      40.044811       0.000083
           3.70      40.447300       0.000005      40.447300       0.000005      40.447300       0.000005
           3.71      40.872688       0.046224      40.854473       0.001638      40.853771       0.000080
           3.72      41.298077       0.081632      41.265690       0.003146      41.264328       0.000154
           3.73      41.723465       0.106431      41.680958       0.004444      41.679020       0.000206
           3.74      42.148849       0.120818      42.100273       0.005429      42.097889       0.000234
           3.75      42.574238       0.125017      42.523636       0.006012      42.520981       0.000232
           3.76      42.999630       0.119228      42.945946       0.005769      42.948330       0.000217
           3.77      43.425018       0.103633      43.378044       0.004652      43.379978       0.000194
           3.78      43.850407       0.078436      43.814617       0.003245      43.815979       0.000137
           3.79      44.275795       0.043830      44.255661       0.001664      44.256363       0.000078
           3.80      44.701180       0.000005      44.701183       0.000004      44.701183       0.000004
           3.81      45.171307       0.046225      45.151176       0.001640      45.150398       0.000084
           3.82      45.641434       0.081633      45.605644       0.003155      45.604141       0.000141
           3.83      46.111561       0.106432      46.064587       0.004453      46.062443       0.000201
           3.84      46.581688       0.120829      46.528000       0.005434      46.525364       0.000231
           3.85      47.051815       0.125029      46.995892       0.006025      46.992947       0.000242
